date,tmax_c,tmin_c,tmean_c,dewpoint_c,rh_mean_pct,wind_2m_ms,wind_10m_ms,solar_mj,rainfall_mm,wetness_top,wetness_root,wetness_prof
2002-04-04,26.52,22.25,24.38,12.23,48.27,8.43,10.07,20.88,0.01,0.09,0.16,0.16
2002-04-05,26.56,22.28,23.82,13.23,52.51,8.2,9.8,24.78,0.0,0.09,0.16,0.16
2002-04-06,27.53,21.49,24.08,15.05,58.67,5.92,7.05,25.54,0.0,0.09,0.16,0.16
2002-04-07,30.18,19.84,24.72,15.95,63.14,2.67,3.2,25.46,0.0,0.09,0.16,0.16
2002-04-08,33.18,21.6,26.65,14.09,52.47,1.61,1.96,25.6,0.0,0.09,0.15,0.16
2002-04-09,32.89,22.44,27.39,14.95,50.52,2.83,3.51,24.73,0.0,0.08,0.15,0.16
2002-04-10,32.6,23.38,27.98,16.86,55.38,3.04,3.68,22.66,0.0,0.08,0.15,0.16
2002-04-11,32.58,24.75,28.79,17.4,52.43,4.01,4.99,20.21,0.06,0.08,0.15,0.16
2002-04-12,29.89,23.16,26.09,16.64,57.15,3.08,3.7,19.16,0.24,0.09,0.15,0.16
2002-04-13,27.05,22.44,24.48,18.29,69.3,3.66,4.33,16.79,2.92,0.16,0.16,0.16
2002-04-14,27.67,21.17,24.3,14.74,57.9,6.1,7.36,25.32,0.01,0.17,0.16,0.16
2002-04-15,27.65,21.02,24.04,15.11,59.25,4.95,5.93,24.55,0.0,0.15,0.16,0.16
2002-04-16,28.96,21.6,24.88,17.17,64.28,4.09,4.88,25.51,0.0,0.13,0.16,0.16
2002-04-17,33.28,20.53,26.5,16.07,58.89,1.87,2.27,25.28,0.0,0.12,0.16,0.16
2002-04-18,36.2,23.17,28.92,14.38,48.33,1.64,2.01,25.77,0.0,0.1,0.16,0.16
2002-04-19,35.37,24.38,29.76,13.93,42.26,2.75,3.49,26.68,0.0,0.1,0.16,0.16
2002-04-20,36.41,25.81,31.24,13.41,36.42,3.69,4.72,26.11,0.0,0.09,0.16,0.16
2002-04-21,32.55,25.77,28.91,16.45,48.71,5.77,6.92,17.84,0.0,0.09,0.16,0.16
2002-04-22,32.44,24.6,28.09,16.0,52.03,4.39,5.25,25.04,0.0,0.09,0.16,0.16
2002-04-23,30.18,23.18,26.12,14.97,54.14,5.7,6.8,28.27,0.0,0.08,0.15,0.16
2002-04-24,29.53,22.13,25.48,14.7,53.6,4.42,5.24,28.18,0.0,0.08,0.15,0.16
2002-04-25,32.86,21.05,26.52,16.99,61.62,2.1,2.49,26.77,0.0,0.08,0.15,0.16
2002-04-26,33.66,23.76,28.07,13.65,46.6,2.3,2.71,25.67,0.0,0.08,0.15,0.16
2002-04-27,35.92,23.45,28.69,16.49,52.68,2.16,2.65,26.23,0.0,0.08,0.15,0.16
2002-04-28,36.61,24.16,29.41,16.49,52.66,1.93,2.34,26.94,0.0,0.08,0.15,0.16
2002-04-29,36.0,24.61,29.9,13.09,41.65,2.54,3.04,27.92,0.0,0.08,0.15,0.16
2002-04-30,35.52,25.1,29.46,13.69,42.84,3.33,4.02,28.12,0.0,0.07,0.15,0.16
2002-05-01,36.21,23.9,29.67,16.47,51.47,3.33,4.11,27.41,0.0,0.07,0.15,0.16
2002-05-02,37.14,27.14,31.52,12.01,35.51,1.82,2.31,27.3,0.0,0.07,0.15,0.15
2002-05-03,39.32,28.18,32.94,7.94,24.88,2.85,3.77,28.17,0.0,0.07,0.15,0.15
2002-05-04,39.28,28.32,32.87,11.64,32.14,3.72,4.71,27.27,0.0,0.06,0.15,0.15
2002-05-05,35.29,26.38,30.48,16.38,46.6,3.82,4.59,27.64,0.0,0.06,0.15,0.15
2002-05-06,35.43,24.79,29.46,18.41,57.96,4.17,4.98,26.08,0.0,0.06,0.15,0.15
2002-05-07,36.27,24.91,30.43,18.15,56.11,3.46,4.18,27.42,0.0,0.06,0.15,0.15
2002-05-08,37.97,26.28,31.78,15.39,44.7,2.17,2.72,27.0,0.0,0.06,0.15,0.15
2002-05-09,38.43,27.62,32.67,17.02,44.45,2.03,2.51,27.14,0.0,0.06,0.15,0.15
2002-05-10,36.79,28.23,32.64,20.72,51.87,3.38,4.14,25.2,0.0,0.06,0.15,0.15
2002-05-11,37.42,29.16,32.61,21.74,54.1,3.03,3.53,22.57,0.26,0.07,0.15,0.15
2002-05-12,37.33,29.93,32.91,21.27,51.69,2.66,3.07,22.24,0.02,0.08,0.15,0.15
2002-05-13,34.68,27.12,31.02,21.74,60.23,4.9,5.76,25.92,0.0,0.08,0.15,0.15
2002-05-14,33.58,25.95,29.26,18.58,58.21,5.8,6.89,28.37,0.0,0.07,0.15,0.15
2002-05-15,34.86,24.51,29.18,18.91,57.83,3.27,3.89,28.25,0.0,0.07,0.15,0.15
2002-05-16,37.52,25.12,30.7,18.54,54.22,2.47,2.92,26.03,0.0,0.07,0.15,0.15
2002-05-17,37.57,25.7,31.04,19.5,57.04,2.42,2.9,26.98,0.0,0.07,0.15,0.15
2002-05-18,41.81,25.37,32.2,17.61,52.29,2.2,2.66,27.68,0.0,0.07,0.15,0.15
2002-05-19,38.73,26.76,32.6,15.6,42.41,1.82,2.13,27.76,0.0,0.06,0.15,0.15
2002-05-20,37.55,28.38,32.78,15.26,38.93,2.85,3.33,28.23,0.0,0.06,0.15,0.15
2002-05-21,38.07,27.14,32.37,19.43,52.64,3.91,4.67,26.59,0.0,0.06,0.15,0.15
2002-05-22,37.97,27.83,32.26,20.92,55.83,4.68,5.61,26.65,0.0,0.06,0.15,0.15
2002-05-23,38.51,26.73,31.97,20.03,58.78,3.63,4.3,27.82,0.0,0.06,0.15,0.15
2002-05-24,42.8,27.1,35.08,15.58,40.69,1.76,2.25,27.6,0.0,0.06,0.15,0.15
2002-05-25,41.72,30.52,35.36,14.85,32.57,1.89,2.32,26.82,0.0,0.06,0.15,0.15
2002-05-26,38.04,28.77,33.05,18.09,46.11,3.82,4.48,27.58,0.0,0.06,0.15,0.15
2002-05-27,38.44,28.5,33.04,22.81,61.95,3.96,4.7,26.92,0.0,0.06,0.15,0.15
2002-05-28,37.23,28.21,32.03,23.13,64.51,4.07,4.74,27.27,0.0,0.06,0.15,0.15
2002-05-29,41.93,27.29,33.94,19.94,51.32,2.05,2.4,26.82,0.0,0.06,0.15,0.15
2002-05-30,40.02,30.19,34.51,18.75,43.46,3.21,3.82,26.29,0.0,0.06,0.15,0.15
2002-05-31,37.23,28.07,32.18,20.5,55.64,4.76,5.64,27.64,0.0,0.06,0.15,0.15
2002-06-01,36.79,26.46,31.16,20.4,59.38,3.8,4.43,28.36,0.0,0.06,0.15,0.15
2002-06-02,39.31,25.88,32.54,17.39,47.62,2.72,3.22,28.45,0.0,0.06,0.15,0.15
2002-06-03,39.2,29.33,33.9,18.96,44.65,3.5,4.16,26.89,0.0,0.06,0.15,0.15
2002-06-04,38.2,28.7,33.01,20.59,52.66,4.38,5.21,27.3,0.0,0.06,0.15,0.15
2002-06-05,38.67,28.12,32.97,20.32,52.59,3.92,4.68,27.72,0.0,0.06,0.15,0.15
2002-06-06,37.81,28.51,32.83,24.18,65.94,3.19,3.76,27.24,0.0,0.06,0.15,0.15
2002-06-07,39.81,29.25,33.43,23.73,63.74,4.57,5.44,27.88,0.0,0.06,0.15,0.15
2002-06-08,37.58,28.03,32.03,22.36,60.55,4.5,5.26,28.34,0.0,0.06,0.15,0.15
2002-06-09,40.44,26.44,33.59,22.04,55.43,2.12,2.51,26.74,0.0,0.06,0.15,0.15
2002-06-10,41.14,30.28,35.42,21.98,49.0,2.09,2.49,26.11,0.47,0.07,0.15,0.15
2002-06-11,40.5,30.29,34.76,22.19,50.95,2.51,2.97,25.31,0.01,0.07,0.15,0.15
2002-06-12,39.95,29.91,34.3,21.16,49.89,2.38,2.77,25.7,0.0,0.07,0.15,0.15
2002-06-13,39.28,30.22,34.28,19.97,47.91,2.83,3.31,26.99,0.0,0.07,0.15,0.15
2002-06-14,39.26,29.64,33.86,21.77,54.98,2.83,3.31,26.79,0.0,0.06,0.15,0.15
2002-06-15,38.51,29.31,33.59,20.18,51.11,2.67,3.13,26.84,0.0,0.06,0.15,0.15
2002-06-16,38.17,28.86,33.3,22.44,59.07,2.62,3.02,27.27,0.0,0.06,0.15,0.15
2002-06-17,41.88,28.42,34.9,22.25,53.96,1.71,2.03,26.57,0.0,0.06,0.15,0.15
2002-06-18,41.88,31.29,36.3,22.37,47.79,1.9,2.24,24.22,0.11,0.06,0.15,0.15
2002-06-19,39.72,31.11,34.68,22.27,52.71,2.63,3.03,26.78,0.0,0.06,0.15,0.15
2002-06-20,38.68,29.48,33.6,21.47,54.39,4.2,4.91,27.45,0.0,0.06,0.15,0.15
2002-06-21,38.06,28.46,33.1,21.82,59.72,6.29,7.48,27.79,0.0,0.06,0.15,0.15
2002-06-22,35.44,29.35,32.09,21.92,58.28,6.71,7.98,28.24,0.0,0.06,0.15,0.15
2002-06-23,41.07,28.74,33.44,22.69,58.17,2.61,3.1,26.62,0.0,0.06,0.15,0.15
2002-06-24,39.18,29.2,33.86,22.93,56.07,2.17,2.5,27.39,0.0,0.06,0.15,0.15
2002-06-25,40.25,30.08,34.62,21.76,51.09,1.95,2.27,24.89,0.0,0.06,0.15,0.15
2002-06-26,39.11,29.53,34.11,22.02,54.51,2.04,2.33,25.53,0.0,0.06,0.15,0.15
2002-06-27,40.7,31.62,36.27,18.68,38.85,2.14,2.65,24.07,0.03,0.06,0.15,0.15
2002-06-28,41.6,34.73,37.79,13.64,26.19,1.76,2.17,25.26,0.01,0.06,0.15,0.15
2002-06-29,40.95,33.86,37.3,16.81,31.97,3.2,3.93,25.96,0.0,0.06,0.15,0.15
2002-06-30,40.42,31.79,35.7,19.46,42.33,3.95,4.66,27.32,0.0,0.05,0.15,0.15
2002-07-01,39.44,30.78,34.55,22.56,55.06,4.84,5.71,27.56,0.0,0.05,0.15,0.15
2002-07-02,38.77,28.43,33.64,22.6,57.46,3.69,4.29,27.34,0.0,0.05,0.15,0.15
2002-07-03,41.68,29.18,34.59,21.08,54.31,2.55,2.98,25.94,0.0,0.05,0.15,0.15
2002-07-04,41.79,30.69,35.44,19.18,45.59,2.25,2.63,25.68,0.0,0.05,0.15,0.15
2002-07-05,40.21,31.06,35.27,17.6,40.27,2.73,3.19,26.63,0.0,0.05,0.15,0.15
2002-07-06,38.0,29.88,33.64,24.21,60.45,3.37,3.97,26.01,0.0,0.05,0.15,0.15
2002-07-07,36.44,29.96,32.88,25.91,68.99,4.7,5.43,27.72,0.0,0.05,0.15,0.15
2002-07-08,39.83,29.37,34.46,22.89,55.13,2.32,2.65,26.95,0.0,0.05,0.15,0.15
2002-07-09,40.55,31.64,36.04,21.55,45.67,2.78,3.3,26.28,0.31,0.06,0.15,0.15
2002-07-10,41.26,30.13,35.86,22.15,48.17,3.46,4.06,25.94,0.0,0.06,0.15,0.15
2002-07-11,41.25,30.84,35.81,22.26,48.16,2.63,3.0,25.83,0.0,0.06,0.15,0.15
2002-07-12,40.19,32.56,35.79,21.19,45.3,2.94,3.41,25.28,0.0,0.06,0.15,0.15
2002-07-13,40.11,30.52,35.09,21.48,49.87,3.36,3.91,26.57,0.0,0.06,0.15,0.15
2002-07-14,40.47,31.09,35.5,21.09,49.32,3.09,3.62,26.5,0.0,0.06,0.15,0.15
2002-07-15,40.9,32.08,36.36,17.58,37.02,2.2,2.54,26.27,0.0,0.06,0.15,0.15
2002-07-16,41.1,32.2,36.43,20.02,41.31,2.08,2.41,26.16,0.0,0.06,0.15,0.15
2002-07-17,41.26,30.83,35.76,22.75,50.64,1.64,1.86,26.98,0.0,0.06,0.15,0.15
2002-07-18,42.14,32.0,36.52,24.06,51.68,1.44,1.64,26.38,0.0,0.06,0.15,0.15
2002-07-19,41.8,32.62,36.9,24.53,52.15,2.27,2.64,26.41,0.0,0.06,0.15,0.15
2002-07-20,41.82,32.43,36.87,23.47,49.65,1.88,2.19,26.08,0.0,0.06,0.15,0.15
2002-07-21,42.22,32.41,36.79,24.26,51.52,2.58,2.97,24.69,0.0,0.05,0.15,0.15
2002-07-22,40.04,33.07,36.11,25.07,54.45,1.65,1.86,24.41,0.0,0.05,0.15,0.15
2002-07-23,41.49,32.93,37.26,23.11,47.28,1.56,1.84,25.88,0.0,0.05,0.15,0.15
2002-07-24,41.27,33.23,37.1,24.58,51.81,4.06,4.84,25.0,0.02,0.06,0.15,0.15
2002-07-25,41.13,32.75,36.73,22.56,46.83,4.14,4.86,23.45,0.0,0.06,0.15,0.15
2002-07-26,39.64,31.33,35.19,24.62,60.41,5.9,6.96,27.19,0.0,0.06,0.15,0.15
2002-07-27,39.19,32.06,35.01,26.38,63.4,2.79,3.24,25.97,0.0,0.06,0.15,0.15
2002-07-28,40.9,31.47,35.94,23.9,52.93,1.84,2.1,24.94,0.0,0.06,0.15,0.15
2002-07-29,41.1,32.46,36.67,22.2,45.41,2.56,2.94,25.05,0.0,0.06,0.15,0.15
2002-07-30,42.28,32.32,37.65,19.06,37.45,2.45,2.98,24.66,0.0,0.05,0.15,0.15
2002-07-31,42.58,33.02,38.05,16.7,32.65,2.5,3.14,24.93,0.0,0.05,0.15,0.15
2002-08-01,42.69,32.72,38.01,15.94,29.96,2.18,2.8,25.54,0.0,0.05,0.14,0.15
2002-08-02,42.37,33.48,37.51,15.39,32.76,2.14,2.51,26.86,0.0,0.05,0.14,0.15
2002-08-03,42.26,32.8,36.73,21.29,44.76,2.72,3.24,26.44,0.0,0.05,0.14,0.15
2002-08-04,40.42,31.43,35.63,23.87,54.29,2.42,2.79,26.83,0.0,0.05,0.14,0.15
2002-08-05,40.39,31.65,35.82,22.23,49.3,2.19,2.52,22.76,0.0,0.05,0.14,0.15
2002-08-06,41.88,32.3,37.01,23.6,49.87,1.78,2.14,26.09,0.0,0.05,0.14,0.15
2002-08-07,42.19,32.41,36.71,23.26,49.3,3.0,3.47,24.9,0.0,0.05,0.14,0.15
2002-08-08,41.44,30.86,36.05,24.2,53.13,2.97,3.4,23.87,0.0,0.05,0.14,0.15
2002-08-09,39.49,32.77,35.57,23.71,53.09,2.81,3.15,24.43,0.0,0.05,0.14,0.15
2002-08-10,38.23,30.8,34.43,24.07,57.59,2.72,3.09,22.97,0.0,0.05,0.14,0.15
2002-08-11,39.19,30.72,34.59,22.67,52.89,2.42,2.74,25.43,0.0,0.05,0.14,0.15
2002-08-12,39.73,30.97,34.82,24.32,56.53,2.37,2.7,24.4,0.0,0.05,0.14,0.15
2002-08-13,43.14,32.22,37.02,22.33,47.4,1.9,2.2,23.7,0.0,0.05,0.14,0.15
2002-08-14,42.95,32.61,37.73,23.24,48.45,2.27,2.69,23.4,0.0,0.05,0.14,0.15
2002-08-15,43.74,33.4,38.1,22.98,44.96,3.19,3.75,23.4,0.0,0.05,0.14,0.15
2002-08-16,40.59,32.61,36.03,23.53,50.19,3.05,3.46,24.18,0.0,0.05,0.14,0.15
2002-08-17,39.43,31.71,35.07,23.0,52.81,2.91,3.3,24.32,0.0,0.05,0.14,0.15
2002-08-18,40.03,30.4,34.99,23.58,56.84,3.98,4.58,25.01,0.0,0.05,0.14,0.15
2002-08-19,39.39,30.82,34.95,23.5,54.58,2.73,3.12,24.11,0.0,0.05,0.14,0.15
2002-08-20,40.27,32.89,35.92,23.27,50.56,3.24,3.75,24.79,0.0,0.05,0.14,0.15
2002-08-21,39.54,31.79,34.87,24.48,58.11,3.65,4.26,24.91,0.0,0.05,0.14,0.15
2002-08-22,39.96,30.1,34.58,23.48,57.35,2.27,2.62,24.33,0.0,0.05,0.14,0.15
2002-08-23,39.33,30.74,34.66,23.27,54.08,2.42,2.81,23.27,0.0,0.05,0.14,0.15
2002-08-24,36.83,30.81,33.42,24.14,59.36,3.41,3.88,22.55,0.05,0.05,0.14,0.15
2002-08-25,38.54,29.4,34.0,23.75,57.2,3.56,4.08,23.17,0.02,0.05,0.14,0.15
2002-08-26,39.65,31.71,35.27,24.01,53.47,2.51,2.83,22.4,0.04,0.05,0.14,0.15
2002-08-27,40.65,32.41,35.98,24.62,54.29,2.38,2.75,21.13,0.01,0.05,0.14,0.15
2002-08-28,39.84,30.54,34.56,23.3,54.26,6.39,7.61,22.44,0.01,0.05,0.14,0.15
2002-08-29,37.7,29.42,32.89,23.85,60.86,6.14,7.22,22.33,0.03,0.05,0.14,0.15
2002-08-30,37.56,28.76,32.74,23.05,58.28,4.92,5.7,22.94,0.01,0.06,0.14,0.15
2002-08-31,38.17,29.14,33.43,21.98,52.53,3.09,3.53,22.67,0.0,0.06,0.14,0.15
2002-09-01,38.68,30.9,34.24,23.31,54.3,2.86,3.25,22.19,0.01,0.06,0.14,0.15
2002-09-02,37.98,31.96,34.69,24.07,55.11,2.64,3.02,21.12,0.02,0.06,0.14,0.15
2002-09-03,41.23,31.37,36.03,20.92,45.09,1.98,2.38,23.02,0.0,0.06,0.14,0.15
2002-09-04,41.02,31.81,35.56,19.52,43.22,2.23,2.63,23.38,0.0,0.05,0.14,0.15
2002-09-05,38.77,31.24,34.43,23.37,55.25,2.49,2.85,24.05,0.0,0.05,0.14,0.15
2002-09-06,38.41,30.48,33.66,24.18,60.55,1.99,2.29,23.61,0.0,0.05,0.14,0.15
2002-09-07,38.44,30.26,33.48,22.48,55.88,1.87,2.13,23.41,0.0,0.05,0.14,0.15
2002-09-08,39.42,29.79,34.25,20.1,46.68,1.91,2.28,23.11,0.0,0.05,0.14,0.15
2002-09-09,38.26,29.65,33.37,21.62,53.49,1.99,2.34,22.64,0.0,0.05,0.14,0.15
2002-09-10,36.01,28.95,32.15,22.85,59.12,1.77,2.05,22.24,0.0,0.05,0.14,0.15
2002-09-11,38.53,29.11,33.34,22.56,55.92,3.13,3.61,23.14,0.0,0.05,0.14,0.15
2002-09-12,38.33,28.91,32.99,20.85,52.12,3.25,3.74,22.85,0.0,0.05,0.14,0.15
2002-09-13,38.14,28.3,33.0,20.34,50.16,3.1,3.67,23.68,0.0,0.05,0.14,0.15
2002-09-14,37.98,29.45,33.23,19.46,48.0,3.44,4.07,22.45,0.0,0.05,0.14,0.15
2002-09-15,36.85,29.48,32.56,22.24,57.11,3.04,3.52,22.52,0.0,0.05,0.14,0.15
2002-09-16,35.01,28.78,31.44,24.3,67.45,3.44,3.97,21.54,0.0,0.05,0.14,0.15
2002-09-17,35.86,28.62,31.5,24.37,67.53,3.68,4.31,21.91,0.0,0.05,0.14,0.15
2002-09-18,35.51,28.01,31.19,24.07,69.07,3.35,4.0,22.17,0.05,0.06,0.14,0.15
2002-09-19,38.16,28.11,32.49,21.13,57.39,1.92,2.26,22.05,0.0,0.06,0.14,0.15
2002-09-20,38.08,28.4,32.62,20.83,54.39,2.85,3.37,21.77,0.0,0.06,0.14,0.15
2002-09-21,36.96,28.74,32.48,20.55,52.79,3.0,3.62,21.77,0.0,0.06,0.14,0.15
2002-09-22,37.27,29.45,32.93,23.46,61.55,3.34,4.03,22.32,0.0,0.06,0.14,0.15
2002-09-23,38.56,28.63,33.29,22.75,57.87,1.38,1.66,21.06,0.0,0.06,0.14,0.15
2002-09-24,38.84,29.21,33.51,21.45,53.83,1.45,1.73,20.97,0.0,0.06,0.14,0.15
2002-09-25,39.23,29.58,33.55,19.72,49.36,2.28,2.7,21.34,0.0,0.06,0.14,0.15
2002-09-26,38.68,29.28,33.42,21.95,53.51,1.93,2.32,21.04,0.0,0.05,0.14,0.15
2002-09-27,37.89,27.81,32.35,20.37,53.94,2.72,3.24,21.2,0.0,0.05,0.14,0.15
2002-09-28,38.09,27.31,32.44,18.85,49.42,2.51,2.99,22.18,0.0,0.05,0.14,0.15
2002-09-29,36.49,29.06,32.09,19.23,50.23,2.04,2.35,21.56,0.0,0.05,0.14,0.15
2002-09-30,35.55,27.84,31.17,20.83,57.42,1.89,2.21,21.42,0.0,0.05,0.14,0.15
2002-10-01,37.57,27.33,32.15,20.49,54.08,2.72,3.26,20.86,0.05,0.06,0.14,0.15
2002-10-02,36.26,28.5,31.72,19.99,52.8,3.46,4.05,20.25,0.0,0.06,0.14,0.15
2002-10-03,34.59,27.81,31.1,21.83,60.18,3.05,3.56,20.33,0.0,0.06,0.14,0.15
2002-10-04,34.59,28.1,30.82,23.75,67.84,2.32,2.68,20.36,0.02,0.06,0.14,0.15
2002-10-05,36.02,27.94,31.34,24.11,68.9,2.84,3.39,19.55,0.0,0.06,0.14,0.15
2002-10-06,36.95,27.51,31.79,23.2,65.42,1.83,2.23,19.88,0.0,0.06,0.14,0.15
2002-10-07,37.51,27.5,32.04,18.07,48.41,2.79,3.32,20.18,0.01,0.06,0.14,0.15
2002-10-08,36.04,27.73,31.69,20.62,57.17,2.2,2.56,20.0,0.0,0.06,0.14,0.15
2002-10-09,37.25,28.22,32.08,21.88,59.48,1.46,1.69,19.76,0.0,0.06,0.14,0.15
2002-10-10,36.59,27.69,31.6,20.14,55.31,2.25,2.65,19.43,0.0,0.06,0.14,0.15
2002-10-11,36.56,28.06,31.6,23.71,67.28,2.25,2.67,19.4,0.0,0.06,0.14,0.15
2002-10-12,36.86,27.88,31.62,22.28,63.18,1.94,2.3,19.52,0.0,0.06,0.14,0.15
2002-10-13,35.69,27.37,31.06,22.82,66.9,2.34,2.82,19.66,0.0,0.06,0.14,0.15
2002-10-14,37.21,27.53,31.39,20.51,58.01,1.45,1.69,18.53,0.0,0.06,0.14,0.15
2002-10-15,36.4,27.36,31.31,15.81,43.88,1.92,2.32,19.23,0.0,0.06,0.14,0.15
2002-10-16,36.63,26.72,31.46,17.85,49.29,2.38,2.92,19.38,0.0,0.06,0.14,0.15
2002-10-17,36.83,27.74,31.87,17.74,47.22,2.07,2.57,19.13,0.0,0.05,0.14,0.15
2002-10-18,36.13,28.25,31.5,19.19,53.45,2.46,2.92,18.69,0.0,0.05,0.14,0.15
2002-10-19,34.83,27.65,30.54,21.16,61.3,3.01,3.58,18.62,0.0,0.05,0.14,0.15
2002-10-20,34.13,27.32,29.97,21.6,63.91,2.48,2.92,18.17,0.59,0.08,0.15,0.15
2002-10-21,34.6,26.59,29.98,20.76,62.09,2.11,2.43,18.58,0.0,0.08,0.15,0.15
2002-10-22,33.93,24.99,29.36,19.26,59.75,2.3,2.71,18.33,0.0,0.08,0.15,0.15
2002-10-23,33.32,25.98,29.06,19.47,59.3,2.24,2.64,18.33,0.0,0.08,0.15,0.15
2002-10-24,33.35,26.29,29.35,19.76,60.48,2.03,2.45,18.25,0.0,0.08,0.15,0.15
2002-10-25,33.03,26.38,29.23,20.44,60.97,2.47,2.9,18.01,0.0,0.08,0.15,0.15
2002-10-26,32.78,26.45,28.98,17.13,50.57,1.71,1.99,18.41,0.0,0.08,0.15,0.15
2002-10-27,33.81,26.69,29.65,17.66,50.51,1.46,1.67,18.34,0.0,0.07,0.15,0.15
2002-10-28,33.94,26.43,29.71,17.33,51.63,1.54,1.81,17.54,0.01,0.07,0.15,0.15
2002-10-29,33.33,26.86,29.72,18.66,54.43,2.05,2.43,17.4,0.2,0.08,0.15,0.15
2002-10-30,34.21,26.64,30.29,17.48,48.73,1.94,2.35,17.64,0.0,0.08,0.15,0.15
2002-10-31,34.63,27.37,30.64,16.0,43.26,2.25,2.72,17.2,0.0,0.08,0.15,0.15
2002-11-01,31.35,25.54,28.45,14.93,46.24,2.18,2.66,16.87,0.01,0.07,0.15,0.15
2002-11-02,32.57,27.51,29.11,17.42,50.9,1.57,1.83,12.89,0.0,0.07,0.15,0.15
2002-11-03,31.75,26.19,28.71,18.82,56.13,1.92,2.24,16.76,0.0,0.07,0.15,0.15
2002-11-04,31.3,27.0,28.8,19.3,57.42,4.54,5.46,16.17,0.05,0.08,0.15,0.15
2002-11-05,32.21,26.09,28.94,16.08,46.92,1.97,2.47,17.1,0.0,0.08,0.15,0.15
2002-11-06,32.26,25.76,28.74,15.88,47.33,2.11,2.52,17.22,0.0,0.08,0.15,0.15
2002-11-07,31.19,24.63,27.84,17.18,53.65,3.51,4.13,14.05,2.87,0.1,0.15,0.15
2002-11-08,29.28,24.88,26.66,17.66,58.8,2.88,3.36,14.71,3.18,0.22,0.16,0.16
2002-11-09,29.62,24.2,26.5,17.97,60.69,3.87,4.56,16.95,0.34,0.19,0.16,0.16
2002-11-10,30.14,23.44,26.53,16.43,55.29,1.69,2.02,16.84,0.0,0.17,0.16,0.16
2002-11-11,29.63,24.52,26.52,17.8,59.61,2.74,3.26,16.31,0.0,0.16,0.16,0.16
2002-11-12,29.93,24.0,26.25,17.29,59.37,2.01,2.32,16.07,0.0,0.16,0.15,0.15
2002-11-13,31.22,23.61,26.73,15.69,53.6,1.71,2.04,14.9,0.0,0.15,0.15,0.15
2002-11-14,31.05,22.98,26.73,15.12,51.71,2.01,2.43,15.85,0.0,0.14,0.15,0.15
2002-11-15,28.85,24.08,26.25,19.32,66.16,3.32,3.98,15.24,0.62,0.16,0.15,0.15
2002-11-16,28.58,23.69,25.64,17.03,59.59,3.2,3.93,16.25,0.31,0.17,0.15,0.15
2002-11-17,28.36,23.12,25.37,14.1,50.75,1.99,2.53,16.63,0.0,0.16,0.15,0.15
2002-11-18,30.1,24.22,26.7,15.38,50.89,2.52,3.05,15.63,0.0,0.15,0.15,0.15
2002-11-19,30.08,23.12,26.29,11.55,41.35,2.71,3.33,15.61,0.0,0.14,0.15,0.15
2002-11-20,28.79,23.55,25.74,14.35,50.1,2.8,3.34,15.84,0.0,0.13,0.15,0.15
2002-11-21,26.57,22.22,24.12,14.86,56.74,5.03,6.09,15.83,0.0,0.13,0.15,0.15
2002-11-22,27.97,22.28,24.65,12.64,48.38,2.47,3.05,16.03,0.0,0.13,0.15,0.15
2002-11-23,28.85,20.68,24.7,9.32,39.94,3.23,3.99,16.29,0.0,0.12,0.15,0.15
2002-11-24,28.68,22.66,25.14,11.76,44.76,1.86,2.28,15.81,0.0,0.11,0.15,0.15
2002-11-25,27.62,22.77,24.63,14.46,54.02,2.43,2.91,15.92,0.0,0.11,0.15,0.15
2002-11-26,27.34,21.94,24.26,15.06,57.79,2.83,3.37,14.69,0.06,0.11,0.15,0.15
2002-11-27,26.83,21.59,23.89,16.36,63.27,3.58,4.35,13.96,0.0,0.11,0.15,0.15
2002-11-28,26.29,20.95,23.21,14.32,58.29,2.4,2.98,15.24,0.0,0.11,0.15,0.15
2002-11-29,26.11,20.71,22.93,15.2,62.38,2.47,2.97,15.11,0.0,0.11,0.15,0.15
2002-11-30,28.12,19.52,23.62,13.67,56.24,2.32,2.81,15.29,0.0,0.11,0.15,0.15
2002-12-01,28.22,20.01,23.75,11.74,48.44,2.5,3.06,14.94,0.0,0.11,0.15,0.15
2002-12-02,27.28,21.3,23.86,14.43,56.75,1.62,1.96,14.26,0.0,0.11,0.15,0.15
2002-12-03,28.09,21.89,24.56,15.2,57.04,1.71,2.07,12.18,0.0,0.1,0.15,0.15
2002-12-04,27.44,20.87,23.73,11.51,48.06,3.97,4.72,13.66,0.0,0.1,0.15,0.15
2002-12-05,26.45,20.16,23.01,10.68,46.69,3.3,3.99,14.03,0.0,0.1,0.15,0.15
2002-12-06,26.27,19.23,22.34,8.79,42.78,2.42,2.98,14.7,0.0,0.1,0.15,0.15
2002-12-07,26.84,19.07,22.7,10.32,46.65,1.54,1.95,13.85,0.0,0.1,0.15,0.15
2002-12-08,27.03,19.79,23.21,13.56,55.59,1.53,1.92,13.8,0.0,0.1,0.15,0.15
2002-12-09,28.84,21.12,24.52,14.84,56.85,2.2,2.72,14.04,0.0,0.1,0.15,0.15
2002-12-10,28.22,20.79,24.29,16.14,63.28,2.64,3.2,13.15,0.0,0.1,0.15,0.15
2002-12-11,27.48,21.34,24.29,14.87,57.26,2.51,3.02,12.01,0.0,0.1,0.15,0.15
